Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
31128;01/06/2026;08:50:57;13;3;129.9;70.1;47.36415537 4.90397900;-35.52;22.08;6.64;10.74;4.88;1.25;1.51;1.47;3.3;15;7.0;27;0;0;0;0;896;255
31129;01/06/2026;08:50:57;13;3;129.9;70.1;47.36414290 4.90397292;-35.45;22.09;8.66;10.39;1.09;1.24;1.55;1.50;3.3;15;7.0;27;0;0;0;0;896;255
31130;01/06/2026;08:50:57;13;3;129.9;70.1;47.36413042 4.90396684;-35.19;22.12;11.33;10.44;-1.31;1.12;1.53;1.49;3.3;15;7.0;27;0;0;0;0;896;255
31131;01/06/2026;08:50:57;13;3;129.9;70.1;47.36411794 4.90396076;-35.26;22.22;3.50;10.59;-5.51;1.14;1.54;1.52;3.3;15;7.0;27;0;0;0;0;896;255
31132;01/06/2026;08:50:57;9;3;129.9;70.1;47.36410546 4.90395469;-35.44;22.38;4.05;13.04;-3.29;1.14;1.52;1.54;3.3;15;7.0;27;0;0;0;0;896;255
31133;01/06/2026;08:50:57;9;3;129.9;70.1;47.36409298 4.90394861;-35.58;22.12;4.36;14.98;14.32;1.20;1.55;1.55;3.3;15;7.0;27;0;0;0;0;896;255
31134;01/06/2026;08:50:57;9;3;129.9;70.1;47.36408035 4.90394246;-35.51;22.02;6.99;9.82;7.68;1.11;1.51;1.51;3.3;15;7.0;27;0;0;0;0;896;255
31135;01/06/2026;08:50:57;9;3;129.9;70.1;47.36406668 4.90393492;-35.11;21.89;19.00;7.52;5.70;1.03;1.44;1.46;3.3;15;7.0;27;0;0;0;0;896;255
31136;01/06/2026;08:50:57;9;3;129.9;70.1;47.36405429 4.90392699;-34.77;21.81;18.50;9.31;3.78;0.95;1.42;1.43;3.3;15;7.0;27;0;0;0;0;896;255
31137;01/06/2026;08:50:57;9;3;129.9;70.1;47.36404224 4.90391926;-34.61;21.60;11.11;9.75;7.72;0.86;1.33;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31138;01/06/2026;08:50:57;9;3;129.9;70.1;47.36403019 4.90391154;-34.59;21.43;7.86;8.67;6.48;0.91;1.32;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31139;01/06/2026;08:50:57;9;3;129.9;70.1;47.36401813 4.90390382;-34.13;21.31;16.56;7.24;5.67;0.84;1.32;1.32;3.3;15;7.0;27;0;0;0;0;896;255
31140;01/06/2026;08:50:57;9;3;129.9;70.1;47.36400608 4.90389610;-33.70;20.93;16.83;5.83;10.63;0.85;1.35;1.30;3.3;15;7.0;27;0;0;0;0;896;255
31141;01/06/2026;08:50:57;9;3;129.9;70.1;47.36399403 4.90388838;-33.29;20.64;16.71;5.62;10.22;0.77;1.37;1.31;3.3;15;7.0;27;0;0;0;0;896;255
31142;01/06/2026;08:50:57;9;3;129.9;70.1;47.36398198 4.90388066;-33.12;20.37;9.92;3.77;6.67;0.84;1.36;1.34;3.3;15;7.0;27;0;0;0;0;896;255
31143;01/06/2026;08:50:57;9;3;129.9;70.1;47.36396993 4.90387294;-33.32;19.95;0.86;4.10;11.82;0.87;1.36;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31144;01/06/2026;08:50:57;9;3;129.9;70.1;47.36395666 4.90386420;-33.53;19.54;1.48;4.32;15.15;0.94;1.42;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31145;01/06/2026;08:50:57;9;3;129.9;70.1;47.36394430 4.90385370;-33.55;19.07;8.76;2.68;17.40;0.96;1.45;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31146;01/06/2026;08:50:57;9;3;129.0;69.6;47.36393301 4.90384407;-33.41;18.61;5.72;1.22;13.57;0.98;1.48;1.44;3.3;15;7.0;27;0;0;0;0;896;255
31147;01/06/2026;08:50:57;9;3;129.0;69.6;47.36392971 4.90384126;-33.69;18.15;-4.02;-0.75;10.74;0.91;1.45;1.43;3.3;15;7.0;27;0;0;0;0;896;255
31148;01/06/2026;08:50:57;9;3;129.0;69.6;47.36392641 4.90383846;-34.05;17.72;-7.67;0.65;10.47;0.88;1.46;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31149;01/06/2026;08:50:57;9;3;129.0;69.6;47.36392310 4.90383565;-34.16;17.43;-1.33;3.88;10.36;0.83;1.38;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31150;01/06/2026;08:50:57;9;3;129.0;69.6;47.36391980 4.90383284;-34.37;16.89;-0.28;2.82;16.35;0.81;1.36;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31151;01/06/2026;08:50:57;9;3;129.0;69.6;47.36391650 4.90383003;-34.48;16.28;1.10;0.79;20.36;0.82;1.35;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31152;01/06/2026;08:50:57;9;3;129.0;69.6;47.36391320 4.90382723;-34.47;15.95;6.42;2.36;10.88;0.90;1.35;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31153;01/06/2026;08:50:57;9;3;129.0;69.6;47.36390989 4.90382442;-34.46;15.65;1.26;4.08;12.06;0.88;1.34;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31154;01/06/2026;08:50:57;9;3;129.0;69.6;47.36390659 4.90382162;-34.78;15.04;-3.36;3.65;19.04;0.93;1.43;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31155;01/06/2026;08:50:57;9;3;129.0;69.6;47.36390328 4.90381881;-34.75;14.59;1.90;2.48;13.68;0.84;1.39;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31156;01/06/2026;08:50:57;13;3;129.0;69.6;47.36389998 4.90381601;-34.55;14.03;10.00;3.93;15.81;0.81;1.35;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31157;01/06/2026;08:50:58;13;3;129.0;69.6;47.36389667 4.90381321;-34.39;13.75;9.59;6.04;13.72;0.79;1.29;1.33;3.3;15;7.0;27;0;0;0;0;896;255
31158;01/06/2026;08:50:58;13;3;129.0;69.6;47.36388431 4.90380268;-33.94;13.71;16.52;10.29;8.06;0.87;1.25;1.32;3.3;15;7.0;27;0;0;0;0;896;255
31159;01/06/2026;08:50:58;13;3;129.0;69.6;47.36387194 4.90379214;-33.50;13.74;17.84;13.15;5.87;0.92;1.27;1.27;3.3;15;7.0;27;0;0;0;0;896;255
31160;01/06/2026;08:50:58;13;3;129.0;69.6;47.36385957 4.90378161;-33.24;13.80;13.38;14.57;5.56;0.97;1.26;1.27;3.3;15;7.0;27;0;0;0;0;896;255
31161;01/06/2026;08:50:58;13;3;129.0;69.6;47.36384721 4.90377107;-33.09;14.01;10.66;14.22;-1.52;0.86;1.26;1.25;3.3;15;7.0;27;0;0;0;0;896;255
31162;01/06/2026;08:50:58;13;3;129.0;69.6;47.36383484 4.90376054;-32.81;14.30;12.22;14.19;-5.82;0.86;1.26;1.24;3.3;15;7.0;27;0;0;0;0;896;255
31163;01/06/2026;08:50:58;13;3;129.0;69.6;47.36382247 4.90375000;-32.66;14.47;11.50;14.26;-2.89;0.83;1.24;1.22;3.3;15;7.0;27;0;0;0;0;896;255
31164;01/06/2026;08:50:58;9;3;129.0;69.6;47.36381011 4.90373947;-32.34;14.50;12.76;13.88;3.32;0.91;1.26;1.25;3.3;15;7.0;27;0;0;0;0;896;255
31165;01/06/2026;08:50:58;9;3;129.0;69.6;47.36379641 4.90372682;-32.45;14.57;8.32;14.84;4.20;0.98;1.27;1.27;3.3;15;7.0;27;0;0;0;0;896;255
31166;01/06/2026;08:50:58;9;3;129.0;69.6;47.36378440 4.90371364;-32.68;14.67;1.44;14.73;2.71;1.06;1.31;1.29;3.3;15;7.0;27;0;0;0;0;896;255
31167;01/06/2026;08:50:58;9;3;129.0;69.6;47.36377296 4.90370106;-33.11;14.82;-4.73;15.44;5.02;1.11;1.42;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31168;01/06/2026;08:50:58;9;3;129.0;69.6;47.36376151 4.90368847;-33.51;14.91;-4.77;16.84;8.45;1.02;1.45;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31169;01/06/2026;08:50:58;9;3;129.0;69.6;47.36375006 4.90367589;-33.87;15.06;-4.03;18.20;6.22;1.10;1.47;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31170;01/06/2026;08:50:58;9;3;129.0;69.6;47.36373861 4.90366330;-34.21;15.20;-1.60;18.00;7.03;1.05;1.50;1.47;3.3;15;7.0;27;0;0;0;0;896;255
31171;01/06/2026;08:50:58;9;3;129.0;69.6;47.36372716 4.90365072;-34.30;15.45;3.93;15.76;-0.31;1.12;1.47;1.44;3.3;15;7.0;27;0;0;0;0;896;255
31172;01/06/2026;08:50:58;9;3;129.0;69.6;47.36371571 4.90363814;-34.21;15.74;10.22;16.91;-3.59;1.07;1.40;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31173;01/06/2026;08:50:58;9;3;129.0;69.6;47.36370426 4.90362556;-34.07;15.87;8.78;13.13;-2.03;1.03;1.38;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31174;01/06/2026;08:50:58;9;3;123.0;66.4;47.36369252 4.90361262;-33.80;16.01;11.70;10.61;-4.09;1.02;1.33;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31175;01/06/2026;08:50:58;9;3;123.0;66.4;47.36368919 4.90360880;-33.49;15.99;13.59;9.61;0.59;1.00;1.38;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31176;01/06/2026;08:50:58;9;3;123.0;66.4;47.36368616 4.90360444;-33.33;15.84;13.86;7.32;6.17;0.99;1.35;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31177;01/06/2026;08:50:58;9;3;123.0;66.4;47.36368314 4.90360007;-32.89;15.94;18.87;9.61;2.25;0.94;1.30;1.33;3.3;15;7.0;27;0;0;0;0;896;255
31178;01/06/2026;08:50:58;9;3;123.0;66.4;47.36368041 4.90359610;-32.44;15.79;19.95;9.88;7.85;0.89;1.27;1.30;3.3;15;7.0;27;0;0;0;0;896;255
31179;01/06/2026;08:50:58;9;3;123.0;66.4;47.36367785 4.90359238;-32.17;15.78;15.51;9.52;5.38;0.86;1.23;1.26;3.3;15;7.0;27;0;0;0;0;896;255
31180;01/06/2026;08:50:58;9;3;123.0;66.4;47.36367529 4.90358867;-31.97;15.86;14.48;10.67;2.83;0.90;1.17;1.24;3.3;15;7.0;27;0;0;0;0;896;255
31181;01/06/2026;08:50:58;9;3;123.0;66.4;47.36367273 4.90358496;-31.72;15.73;12.98;10.35;6.66;0.92;1.22;1.22;3.3;15;7.0;27;0;0;0;0;896;255
31182;01/06/2026;08:50:58;9;3;123.0;66.4;47.36367017 4.90358125;-31.44;15.66;12.44;6.27;3.72;0.91;1.25;1.22;3.3;15;7.0;27;0;0;0;0;896;255
31183;01/06/2026;08:50:58;9;3;123.0;66.4;47.36366761 4.90357754;-31.19;15.69;11.52;5.94;-1.48;0.91;1.26;1.25;3.3;15;7.0;27;0;0;0;0;896;255
31184;01/06/2026;08:50:58;9;3;123.0;66.4;47.36366505 4.90357383;-31.01;15.56;11.51;5.36;4.82;0.94;1.33;1.27;3.3;15;7.0;27;0;0;0;0;896;255
31185;01/06/2026;08:50:58;13;3;123.0;66.4;47.36366248 4.90357013;-30.69;15.34;15.91;3.41;9.76;0.96;1.36;1.31;3.3;15;7.0;27;0;0;0;0;896;255
31186;01/06/2026;08:50:58;13;3;123.0;66.4;47.36365992 4.90356643;-30.63;15.00;7.63;-0.46;6.76;0.95;1.34;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31187;01/06/2026;08:50:58;13;3;123.0;66.4;47.36365735 4.90356273;-30.57;14.48;8.07;-5.89;8.78;1.03;1.41;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31188;01/06/2026;08:50:58;13;3;123.0;66.4;47.36365478 4.90355904;-30.55;13.77;6.54;-7.96;14.85;0.98;1.41;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31189;01/06/2026;08:50:59;13;3;123.0;66.4;47.36365221 4.90355534;-30.83;13.02;-1.93;-8.09;17.52;0.99;1.41;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31190;01/06/2026;08:50:59;13;3;123.0;66.4;47.36364233 4.90354087;-31.19;12.24;-3.91;-8.44;19.43;0.92;1.44;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31191;01/06/2026;08:50:59;13;3;123.0;66.4;47.36363246 4.90352640;-31.51;11.35;-3.95;-8.95;20.20;0.96;1.41;1.43;3.3;15;7.0;27;0;0;0;0;896;255
31192;01/06/2026;08:50:59;9;3;123.0;66.4;47.36362258 4.90351192;-31.57;10.82;-2.21;-5.88;9.29;0.99;1.38;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31193;01/06/2026;08:50:59;9;3;123.0;66.4;47.36361270 4.90349745;-31.80;10.14;-1.67;-4.98;14.28;1.00;1.42;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31194;01/06/2026;08:50:59;9;3;123.0;66.4;47.36360282 4.90348298;-31.64;9.32;7.09;-7.08;20.60;0.98;1.45;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31195;01/06/2026;08:50:59;9;3;123.0;66.4;47.36359209 4.90346702;-31.86;8.82;-0.15;-3.98;15.73;0.95;1.43;1.43;3.3;15;7.0;27;0;0;0;0;896;255
31196;01/06/2026;08:50:59;9;3;123.0;66.4;47.36358258 4.90344981;-31.91;8.34;-2.15;0.78;17.19;0.87;1.36;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31197;01/06/2026;08:50:59;9;3;123.0;66.4;47.36357381 4.90343387;-32.04;7.74;1.34;-1.33;20.39;0.89;1.46;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31198;01/06/2026;08:50:59;9;3;123.0;66.4;47.36356503 4.90341793;-31.84;7.23;8.46;-0.63;17.80;0.94;1.37;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31199;01/06/2026;08:50:59;9;3;123.0;66.4;47.36355626 4.90340200;-31.63;6.80;8.34;2.16;18.44;0.88;1.34;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31200;01/06/2026;08:50:59;9;3;123.0;66.4;47.36354748 4.90338606;-31.72;6.16;-3.22;-1.95;20.53;0.84;1.44;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31201;01/06/2026;08:50:59;9;3;123.0;66.4;47.36353870 4.90337012;-31.68;5.80;0.20;-1.02;14.26;0.83;1.44;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31202;01/06/2026;08:50:59;9;3;123.0;66.4;47.36352993 4.90335418;-31.32;5.54;9.87;4.51;11.01;0.86;1.39;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31203;01/06/2026;08:50:59;9;3;123.0;66.4;47.36352115 4.90333824;-31.46;5.08;2.97;0.79;17.48;0.85;1.41;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31204;01/06/2026;08:50:59;9;3;123.0;66.4;47.36351238 4.90332230;-31.43;4.81;2.60;0.76;11.17;0.80;1.31;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31205;01/06/2026;08:50:59;9;3;123.0;66.4;47.36350361 4.90330636;-31.21;4.59;5.67;2.71;7.66;0.80;1.25;1.34;3.3;15;7.0;27;0;0;0;0;896;255
31206;01/06/2026;08:50:59;9;3;123.0;66.4;47.36349484 4.90329041;-31.16;4.31;5.79;2.67;9.45;0.79;1.29;1.28;3.3;15;7.0;27;0;0;0;0;896;255
31207;01/06/2026;08:50:59;9;3;124.3;67.1;47.36348598 4.90327430;-31.14;4.23;0.58;4.00;6.60;0.71;1.19;1.21;3.3;15;7.0;27;0;0;0;0;896;255
31208;01/06/2026;08:50:59;9;3;124.4;67.1;47.36348351 4.90326986;-31.21;4.09;-1.12;4.95;3.23;0.77;1.21;1.24;3.3;15;7.0;27;0;0;0;0;896;255
31209;01/06/2026;08:50:59;9;3;124.4;67.1;47.36348104 4.90326541;-31.25;3.88;-2.13;5.71;8.82;0.69;1.22;1.21;3.3;15;7.0;27;0;0;0;0;896;255
31210;01/06/2026;08:50:59;9;3;124.4;67.1;47.36347857 4.90326097;-31.12;3.73;5.81;6.47;9.68;0.89;1.27;1.26;3.3;15;7.0;27;0;0;0;0;896;255
31211;01/06/2026;08:50:59;9;3;124.4;67.1;47.36347592 4.90325618;-30.85;3.62;10.11;8.32;10.93;0.93;1.33;1.31;3.3;15;7.0;27;0;0;0;0;896;255
31212;01/06/2026;08:50:59;9;3;124.4;67.1;47.36347324 4.90325131;-30.69;3.48;7.85;7.49;10.87;0.96;1.39;1.30;3.3;15;7.0;27;0;0;0;0;896;255
31213;01/06/2026;08:50:59;9;3;124.4;67.1;47.36347067 4.90324630;-30.51;3.45;8.46;8.98;10.31;0.86;1.36;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31214;01/06/2026;08:50:59;9;3;124.4;67.1;47.36346821 4.90324117;-30.11;3.55;11.03;12.50;8.21;0.88;1.37;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31215;01/06/2026;08:50:59;9;3;124.4;67.1;47.36346581 4.90323611;-29.95;3.52;9.02;12.52;10.85;0.87;1.40;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31216;01/06/2026;08:50:59;9;3;124.4;67.1;47.36346357 4.90323141;-29.64;3.55;8.17;11.35;9.62;0.88;1.38;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31217;01/06/2026;08:50:59;13;3;124.4;67.1;47.36346134 4.90322670;-29.39;3.69;8.11;12.92;6.69;0.89;1.41;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31218;01/06/2026;08:50:59;13;3;124.4;67.1;47.36345910 4.90322200;-29.02;3.75;11.16;13.11;9.62;0.91;1.44;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31219;01/06/2026;08:50:59;13;3;124.4;67.1;47.36345687 4.90321729;-28.65;3.80;12.45;10.85;6.44;0.85;1.38;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31220;01/06/2026;08:51:00;13;3;124.4;67.1;47.36345464 4.90321258;-28.64;4.09;4.09;9.70;-6.93;0.79;1.34;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31221;01/06/2026;08:51:00;13;3;124.4;67.1;47.36344657 4.90319545;-28.57;4.03;3.27;6.88;-2.19;0.71;1.37;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31222;01/06/2026;08:51:00;13;3;124.4;67.1;47.36343849 4.90317833;-28.46;3.88;5.43;5.28;12.92;0.90;1.42;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31223;01/06/2026;08:51:00;13;3;124.4;67.1;47.36343041 4.90316121;-28.04;3.76;7.32;6.51;12.78;0.96;1.42;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31224;01/06/2026;08:51:00;13;3;124.4;67.1;47.36342234 4.90314408;-27.89;3.56;8.79;4.50;12.75;1.02;1.50;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31225;01/06/2026;08:51:00;9;3;124.4;67.1;47.36341426 4.90312696;-27.66;3.36;9.64;5.04;17.57;0.88;1.45;1.43;3.3;15;7.0;27;0;0;0;0;896;255
31226;01/06/2026;08:51:00;9;3;124.4;67.1;47.36340619 4.90310984;-27.48;3.22;6.82;5.41;10.10;0.83;1.38;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31227;01/06/2026;08:51:00;9;3;124.4;67.1;47.36339811 4.90309271;-27.38;3.12;7.83;3.87;5.34;0.79;1.39;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31228;01/06/2026;08:51:00;9;3;124.4;67.1;47.36338914 4.90307293;-27.02;3.14;10.46;5.11;6.55;0.84;1.35;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31229;01/06/2026;08:51:00;9;3;124.4;67.1;47.36338215 4.90305241;-26.74;3.01;9.22;2.94;1.08;0.93;1.34;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31230;01/06/2026;08:51:00;9;3;124.4;67.1;47.36337583 4.90303375;-26.52;2.63;4.65;1.65;15.34;0.95;1.41;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31231;01/06/2026;08:51:00;9;3;124.4;67.1;47.36336952 4.90301509;-26.67;2.54;-1.86;3.55;8.47;0.95;1.43;1.40;3.3;15;7.0;27;0;0;0;0;896;255
31232;01/06/2026;08:51:00;9;3;124.4;67.1;47.36336320 4.90299643;-26.52;2.55;1.93;5.52;4.79;0.90;1.40;1.39;3.3;15;7.0;27;0;0;0;0;896;255
31233;01/06/2026;08:51:00;9;3;124.4;67.1;47.36335689 4.90297777;-26.47;2.41;3.42;3.61;8.28;0.92;1.41;1.41;3.3;15;7.0;27;0;0;0;0;896;255
31234;01/06/2026;08:51:00;9;3;124.4;67.1;47.36335057 4.90295912;-26.15;2.17;3.35;0.75;9.14;1.13;1.47;1.48;3.3;15;7.0;27;0;0;0;0;896;255
31235;01/06/2026;08:51:00;9;3;124.4;67.1;47.36334425 4.90294046;-25.85;1.96;5.38;0.30;12.34;1.22;1.45;1.48;3.3;15;7.0;27;0;0;0;0;896;255
31236;01/06/2026;08:51:00;9;3;124.4;67.1;47.36333793 4.90292180;-25.61;1.75;7.28;1.04;7.44;1.18;1.50;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31237;01/06/2026;08:51:00;9;3;124.4;67.1;47.36333161 4.90290315;-25.26;1.50;12.33;-0.06;9.93;1.04;1.51;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31238;01/06/2026;08:51:00;9;3;124.4;67.1;47.36332529 4.90288450;-25.01;1.30;10.64;-1.74;1.90;1.11;1.46;1.52;3.3;15;7.0;27;0;0;0;0;896;255
31239;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331841 4.90286189;-24.89;0.99;13.73;-1.04;9.09;1.10;1.43;1.48;3.3;15;7.0;27;0;0;0;0;896;255
31240;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331676 4.90285528;-24.41;0.67;15.15;-0.54;14.79;1.09;1.42;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31241;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331530 4.90284941;-24.35;0.44;8.25;0.15;11.69;1.10;1.42;1.44;3.3;15;7.0;27;0;0;0;0;896;255
31242;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331383 4.90284355;-24.47;0.17;1.42;-1.17;11.17;1.17;1.44;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31243;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331237 4.90283768;-24.69;-0.08;-0.73;-4.30;-0.19;1.25;1.44;1.45;3.3;15;7.0;27;0;0;0;0;896;255
31244;01/06/2026;08:51:00;9;3;129.2;69.8;47.36331091 4.90283182;-25.24;-0.25;-3.43;-4.50;-2.94;1.10;1.36;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31245;01/06/2026;08:51:00;9;3;129.2;69.8;47.36330946 4.90282595;-25.56;-0.58;-0.49;-6.30;0.94;1.17;1.37;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31246;01/06/2026;08:51:00;9;3;129.2;69.8;47.36330800 4.90282009;-25.92;-0.87;-1.36;-6.12;3.42;1.02;1.28;1.33;3.3;15;7.0;27;0;0;0;0;896;255
31247;01/06/2026;08:51:00;9;3;129.2;69.8;47.36330654 4.90281422;-26.45;-1.12;-3.74;-6.83;-1.15;1.20;1.30;1.30;3.3;15;7.0;27;0;0;0;0;896;255
31248;01/06/2026;08:51:00;9;3;129.2;69.8;47.36330508 4.90280836;-26.93;-1.31;-4.02;-1.45;2.57;1.12;1.28;1.29;3.3;15;7.0;27;0;0;0;0;896;255
31249;01/06/2026;08:51:00;9;3;129.2;69.8;47.36330362 4.90280249;-27.45;-1.54;-8.38;1.32;10.59;1.22;1.28;1.27;3.3;15;7.0;27;0;0;0;0;896;255
31250;01/06/2026;08:51:00;13;3;129.2;69.8;47.36330217 4.90279662;-28.05;-1.64;-10.09;2.38;8.13;1.24;1.34;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31251;01/06/2026;08:51:01;13;3;129.2;69.8;47.36330071 4.90279076;-28.35;-1.80;-2.38;6.22;13.15;1.19;1.34;1.31;3.3;15;7.0;27;0;0;0;0;896;255
31252;01/06/2026;08:51:01;13;3;129.2;69.8;47.36329508 4.90276803;-28.74;-1.93;-3.46;5.51;14.45;1.20;1.37;1.35;3.3;15;7.0;27;0;0;0;0;896;255
31253;01/06/2026;08:51:01;13;3;129.2;69.8;47.36328946 4.90274530;-28.87;-2.18;4.16;2.85;17.04;1.24;1.39;1.38;3.3;15;7.0;27;0;0;0;0;896;255
31254;01/06/2026;08:51:01;13;3;129.2;69.8;47.36328383 4.90272257;-29.12;-2.39;4.07;4.68;21.30;1.31;1.45;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31255;01/06/2026;08:51:01;13;3;129.2;69.8;47.36327821 4.90269984;-29.32;-2.76;-0.98;-0.11;19.03;1.24;1.43;1.42;3.3;15;7.0;27;0;0;0;0;896;255
31256;01/06/2026;08:51:01;13;3;129.2;69.8;47.36327259 4.90267711;-29.46;-3.22;2.33;-1.32;20.58;1.08;1.37;1.37;3.3;15;7.0;27;0;0;0;0;896;255
31257;01/06/2026;08:51:01;13;3;129.2;69.8;47.36326697 4.90265437;-29.34;-3.75;3.99;-1.94;27.62;1.05;1.38;1.36;3.3;15;7.0;27;0;0;0;0;896;255
31258;01/06/2026;08:51:01;9;3;129.2;69.8;47.36326094 4.90262896;-29.31;-4.32;4.24;-4.84;22.90;1.05;1.32;1.33;3.3;15;7.0;27;0;0;0;0;896;255
31259;01/06/2026;08:51:01;9;3;129.2;69.8;47.36325717 4.90260324;-29.44;-5.01;4.04;-6.89;22.82;1.02;1.21;1.25;3.3;15;7.0;27;0;0;0;0;896;255
31260;01/06/2026;08:51:01;9;3;129.2;69.8;47.36325374 4.90257958;-29.53;-5.70;2.67;-9.95;24.88;1.05;1.21;1.23;3.3;15;7.0;27;0;0;0;0;896;255
31261;01/06/2026;08:51:01;9;3;129.2;69.8;47.36325031 4.90255592;-29.74;-6.24;0.19;-11.23;15.79;1.02;1.18;1.20;3.3;15;7.0;27;0;0;0;0;896;255
31262;01/06/2026;08:51:01;9;3;129.2;69.8;47.36324688 4.90253226;-30.04;-6.69;1.30;-12.57;14.28;1.00;1.14;1.17;3.3;15;7.0;27;0;0;0;0;896;255
31263;01/06/2026;08:51:01;9;3;129.2;69.8;47.36324345 4.90250860;-30.44;-7.29;-3.15;-12.12;13.69;1.07;1.18;1.18;3.3;15;7.0;27;0;0;0;0;896;255
31264;01/06/2026;08:51:01;9;3;129.2;69.8;47.36324003 4.90248495;-30.56;-7.85;1.40;-11.48;15.03;1.01;1.15;1.12;3.3;15;7.0;27;0;0;0;0;896;255
31265;01/06/2026;08:51:01;9;3;129.2;69.8;47.36323660 4.90246129;-30.82;-8.79;-1.36;-11.99;24.08;1.13;1.12;1.15;3.3;15;7.0;27;0;0;0;0;896;255
31266;01/06/2026;08:51:01;9;3;129.2;69.8;47.36323317 4.90243763;-30.99;-9.92;-1.79;-14.44;31.54;1.01;1.11;1.11;3.3;15;7.0;27;0;0;0;0;896;255
31267;01/06/2026;08:51:01;9;3;130.8;70.7;47.36322970 4.90241368;-31.25;-10.98;-0.74;-19.41;29.12;1.02;1.14;1.13;3.3;15;7.0;27;0;0;0;0;896;255
31268;01/06/2026;08:51:01;9;3;130.9;70.7;47.36322885 4.90240771;-31.78;-11.89;-6.14;-21.71;20.29;1.02;1.11;1.15;3.3;15;7.0;27;0;0;0;0;896;255
